Blog Titles,Blog Content
করোনাভাইরাস থেকে কি মুক্তি দেবে ম্যালেরিয়ার ওষুধ?,"করোনাভাইরাসে আক্রান্ত হয়ে বিশ্বজুড়ে মৃত্যুর সংখ্যা তিন লাখ ছাড়িয়েছে। কিন্তু এখন পর্যন্ত করোনাভাইরাস প্রতিরোধে কার্যকর কোনো ওষুধ বা প্রতিষেধক আবিষ্কৃত হয়।,এ অবস্থায় কোথাও কোথাও করোনাভাইরাসে আক্রান্ত ব্যক্তির চিকিৎসায় ক্লোরোকুইন ফসফেট বা হাইড্রোক্সিক্লোরোকুইন সালফেট ব্যবহারের কথা ভাবা হচ্ছে। এর সঙ্গে থাকবে জিংক ট্যাবলেট। সাধারণত ম্যালেরিয়া প্রতিরোধে লো-ডোজে ক্লোরোকুইন ফসফেট ও হাইড্রোক্সিক্লোরোকুইন সালফেট খেতে হয়।,ম্যালেরিয়ার এই ওষুধ করোনাভাইরাস প্রতিরোধে কতটা কার্যকর তা দেখতে একটি গবেষণা (Interventional double blind Randomised Placebo Control Prophylaxis Study) শুরু হওয়ার কথা রয়েছে।,অক্সফোর্ডের অধীনে ইউরোপ ও এশিয়ার করোনা নেগেটিভ সুস্থ সবল প্রায় ৪০ হাজার হেলথ কেয়ার প্রোভাইডার এতে অংশ নেবেন। তারা ৫০-১০০টি গ্রুপে ভাগ হয়ে প্রতিদিন করোনা রোগীদের সেবাদানের পূর্বে সেবন করে নেবেন ক্লোরোকুইন বা হাইড্রোক্সিক্লোরোকুইন।,এই ওষুধ তাদের সুরক্ষা দেবে কোভিড-১৯ রোগ থেকে– চিকিৎসা বিজ্ঞানীরা এমনই আশা করছেন।,ইউরোপের দেশগুলোর হেলথকেয়ার প্রোভাইডাররা সেবন করবেন হাইড্রোক্সিক্লোরোকুইন। আর এশিয়ার প্রোভাইডাররা সেবন করবেন ক্লোরোকুইন, সঙ্গে থাকবে জিংক ট্যাবলেট।,এ সময় তাদের দেহে প্রতিনিয়ত পরীক্ষা করে দেখা হবে, তারা আদৌ করোনাভাইরাসে আক্রান্ত হচ্ছেন কিনা কিংবা হলেও কতটুকু।,এন্টিম্যালেরিয়া এই ওষুধ রিউম্যাটয়েড আর্থ্রাইটিস (বাত রোগ), লুপাস রোগ, নিউরোলজিক্যাল রোগ সারকোডোসিসসহ আরও বেশ কিছু রোগের চিকিৎসায় দীর্ঘদিন ধরে ব্যবহার হয়ে আসছে।,ক্লোরোকুইন ও হাইড্রোক্সিক্লোরোকুইন বাত রোগ বা ভাইরাস রোগের চিকিৎসায় কেন?,১. প্রথমত ক্লোরোকুইন ও হাইড্রোক্সিক্লোরোকুইন অ্যান্টি-ইনফ্ল্যামেটরি হিসেবে কাজ করে। এর ওপর ভিত্তি করেই রিউম্যাটয়েড আর্থাইটিস বা লুপাস রোগের চিকিৎসায় ব্যবহার।,২. ক্লোরোকুইন ও হাইড্রোক্সিক্লোরোকুইন ক্ষারীয় এবং তা আমাদের কোষের এন্ডোজম ও লাইসোজোমের পিএইচ মাত্রা বাড়িয়ে ক্ষারীয় করে। ফলে করোনাভাইরাসের এন্ডোসাইটোসিস ও অন্যান্য লাইসোজোমাল ক্রিয়াকলাপ বাধাপ্রাপ্ত হয়।,৩. ক্লোরোকুইন ও হাইড্রোক্সিক্লোরোকুইন, করোনাভাইরাসের স্পাইক এস প্রোটিনের সঙ্গে আমাদের কোষের এসিই২ রিসেপ্টরে সঙ্গে যুগলবন্দি হয়ে কোষের ভেতর প্রবেশে বাধাপ্রাপ্ত হয়।,৪. ক্লোরোকুইন ও হাইড্রোক্সিক্লোরোকুইন সেল মেমব্রেনের সায়ালিক অ্যাসিডের সঙ্গে লেগে থেকে একে ব্লক করে রাখে। ফলে ভাইরাস কোষের ভেতর প্রবেশ করতে বাধাপ্রাপ্ত হয়।,৫. জিংকের এন্টিভাইরাস বৈশিষ্ট্য আছে; কিন্তু সে কোষের ভেতর প্রবেশ করতে পারে না। একে যখন ক্লোরোকুইন ও হাইড্রোক্সিক্লোরোকুইনের সঙ্গে দেয়া হয়, তখন সে তাদের সঙ্গে যুগলবন্দি হয়ে কোষের ভেতর প্রবেশ করে এবং সেখানে করোনাভাইরাস ভাইরাসের রেপ্লিকেশনের প্রধান এনজাইম আরএনএ ডিপেন্ডেন্ট আরএনএ পলিমারেজকে বাধা দেয়। ফলে কোষের ভেতর করোনাভাইরাসের বংশবিস্তার বিঘ্ন হয়।,চলতি মাসের ২০ তারিখ থেকে আগামী বছরের মে মাস পর্যন্ত এই গবেষণাটি হবে। যদি সন্তোষজনক ফল পাওয়া যায়, তবে দামে অত্যন্ত সস্তা, সহজলভ্য এই দুটি ওষুধ ম্যালেরিয়া প্রতিরোধের মতো সাধারণ মানুষকে করোনাভাইরাস থেকে সুরক্ষা দেবে।, ,লেখক: সহকারী অধ্যাপক, সিলেট এমএজি ওসমানী মেডিকেল কলেজ।,"
করোনার এই সময়ে সুস্থভাবে বাঁচার কৌশল,"মহামারী করোনাভাইরাস নিয়ে প্রতিনিয়ত গবেষণা চলছে। তবে পৃথিবীর মানুষ কবে এই ভাইরাস মুক্তি পাবে সে বিষয়ে বিজ্ঞানীরা সুনির্দিষ্ট করে এখনো কিছুই বলতে পারছেন না।,বিজ্ঞানীরা বলছেন, এখনো কোনো মন্তব্য করা যাচ্ছে না। আর এখনো যেহেতু এই ভাইরাসের কোনো টিকা বা প্রতিষেধক আবিষ্কার হয়নি তাই বাঁচার একমাত্র উপায় হচ্ছে স্বাস্থ্যবিধি মেনে চলা।,বিশ্ব স্বাস্থ্য সংস্থা বলছে, ধীরে ধীরে অদৃশ্য এই শত্রুর সঙ্গে বসবাসের কৌশল শিখে নিতে হবে। যেভাবে ডেঙ্গু ও এইডসের সঙ্গে মিলেমিশে আছেন, সেভাবে।,বাঁচার পথ কী?,সংক্রামক রোগ বিশেষজ্ঞ অমিতাভ নন্দী বলেন, নিয়ম মানলে তো ভালো। মানুষকে ভালো করে বোঝানো প্রয়োজন। এই ভাইরাস থেকে নিরাপদে থাকতে কি করতে হবে তা বোঝাতে হবে।,তার পরামর্শ হচ্ছে, সমাজের সর্বস্তরের মানুষের মধ্যে সমন্বয় গড়ে তুলতে হবে। এ বিষয়ে ট্রেনিং দিতে হবে।,যেসব নিয়ম মানা জরুরি-,১. করোনাভাইরাস প্রতিরোধের সবচেয়ে ভালো উপায় হচ্ছে ২০ সেকেন্ড সময় নিয়ে ভালোভাবে হাত ধোয়া।,২. গ্লাভস সাধারণ মানুষের পরার প্রয়োজন নেই। কারণ নিয়ম মেনে না পরলে উল্টো বিপদের আশঙ্কা বেশি। তার চেয়ে হাত ধুয়ে নেয়া অনেক নিরাপদ।,৩. বাইরে গেলে বাধ্যতামূলক মাস্ক ব্যবহার পরতে হবে। গেঞ্জির কাপড়ের মাস্ক সবচেয়ে ভালো। আর মাস্ক ব্যবহারের পর অবশ্যই তা জীবাণুমুক্ত করতে হবে।,৪. মাস্ক পরলেও মানুষের সঙ্গে দূরত্ব বজায় রাখতে হবে। ৬ ফুটের বেশি দূরত্ব রাখতে পারলে সবচেয়ে ভালো। তা না পারলে কমপক্ষে ৩ ফুট দূরত্ব বজায় রাখতে হবে।,৫. চোখে চশমা থাকলে আর কোনো সাবধানতার প্রয়োজন নেই। না থাকলে রোদচশমা পরতে পারেন। কারণ চোখ দিয়েও জীবাণু ঢুকতে পারে।,৬. মাথার চুল বড় হলে তা ভালো করে বেঁধে স্কার্ফ বা ওড়না দিয়ে মাথা ঢেকে নেবেন। কারণ বাসে বা চলার পথে খোলা চুল অন্যের নাকে-মুখে উড়ে লাগতে পারে। এ থেকেও সংক্রমণ ঘটতে পারে।,৭. এমন জুতো ব্যবহার করুন যেগুলো নিয়মিত ধোয়া যায়।,৮. গয়না পরে বাইরে বের হবেন না। কারণ ধাতুর উপর প্রায় পাঁচ দিন থেকে যেতে পারে জীবাণু। ঘড়ি পরারও প্রয়োজন নেই।,৯. অফিসে নিজের কাপে চা বা কফি খাবেন। তবে তার আগে সাবান পানি দিয়ে সেই কাপ ভালো করে ধুয়ে নিবেন।,১০. ঘরে তৈরি খাবার খাওয়া সবচেয়ে নিরাপদ। এছাড়া খোসা ছাড়িয়ে খেতে হয় এমন ফল খাবেন। প্যাকেটের বিস্কুট বা বাদাম খেতে পারেন।,১১. বাড়িতে কাজের লোক বা অন্য কেউ এলে ঘরে ঢোকার আগে হাত-পা ভাল করে সাবান পানি দিয়ে ধুয়ে নিতে হবে। গোসল করে জামাকাপড় বদলে নিতে পারলে আরও ভালো। ধোয়া মাস্ক পরতে হবে।,১২. চর্বিযুক্ত খাবার ও কোমল পানীয় না খাওয়া উচিত। হালকা খাবার খাওয়া ভালো।,১৩. পানি বা তরল প্রচুর পরিমাণে পান করার প্রয়োজন নেই। শরীর যতটুকু চায় ততটুকু পান করুন।,১৪. শরীরে রোগ প্রতিরোধ ক্ষমতা বাড়ায় ভিটমিন ডি। তাই গায়ে হালকা রোদ লাগানো খুবই প্রয়োজন। সকালে একটু মর্নিং ওয়াকে গেলে ব্যায়ামও হবে, গায়ে রোদও লাগানো হবে। এছাড়া রোদ চড়া হলে তা ঠেকাতে ছাতা ব্যবহার করতে পারেন। এতে অন্যদের সঙ্গে দূরত্ব বজায় রাখাও সহজ হবে।,১৫. জিম বা বিউটি পার্লারে না যাওয়াই ভালো।,তথ্যসূত্র: আনন্দবাজার পত্রিকা,"
ইফতারে পাকা আমের লাচ্ছি,"বাজারে পাওয়া যাচ্ছে মৌসুমি পাকা আম। ইফতারে শরবতে খেতে পারেন পাকা আমের লাচ্ছি।,সারদিন রোজা রাখার পর এই লাচ্ছি হতে পারে তৃষ্ণায় শান্তি। আসুন জেনে নিই পাকা আমের লাচ্ছি তৈরির রেসিপি।,পাকা আমের লাচ্ছি,উপকরণ,পাঁকা আম-১টা, চিনি-১ টেবিল চামচ (ইচ্ছা), মিষ্টি দই-১ কাপ, পেস্তা বাদাম- ২/৩টা (কুচি করা) এলাচি গুঁড়ো- এক চিমটি।,তৈরি করবেন যেভাবে,ভালো করে আম ধুয়ে খোসা ছাড়িয়ে আঁটি বের করে নিন। ব্লেন্ডারে আম ব্লেন্ড করে নিয়ে কাচের বাটিতে ঢালুন। এবার দই, চিনি আর বরফ কুচি একসঙ্গে মিশিয়ে ব্লেন্ড করে নিন।,দইয়ের মিশ্রণে আম ঢেলে আরো একবার পুরোটা একসঙ্গে ব্লেন্ড করুন। সবশেষে গ্লাসে ঢেলে এলাচ গুঁড়ো ও পেস্তা বাদাম ছড়িয়ে পরিবেশন করুন।,,"
মাস্ক ব্যবহারের সঠিক নিয়ম,"করোনাভাইরাসের সংক্রমণ থেকে বাঁচার অন্যতম উপায় হচ্ছে মাস্ক ব্যবহার করা। মাস্ক আমরা সবাই পরলেও অনেকেই এটি ব্যবহারের সঠিক নিয়ম জানি না।,মাস্ক ব্যবহারেরও কিছু নিয়ম রয়েছে। আসুন জেনে নিই মাস্ক ব্যবহারের সঠিক নিয়ম-,১. মাস্ক লুজ বা ঢিলা করে পরবেন না৷ মাস্কের কোনো অংশ যেন আলগা না থাকে।,২ অনেকে এমনভাবে মাস্ক পরেন যে শুধু নাকের মাথাটা ঢাকা থাকে। এভাবে মাস্ক পরবেন না।,৩. মাস্ক নাকের থেকে নামিয়ে মুখের কাছে বা থুতনির নিচে রাখবেন না।,৬. মাস্ক খোলার সময় মাঝ বারাবর টেনে ধরে কান থেকে খুলে ফেলুন।,করোনাভাইরাস থেকে বাঁচতে সঠিক উপায়ে মাস্ক পরুন৷ গেঞ্জির কাপড়ের মাস্ক সবচেয়ে ভালো। আর মাস্ক অবশ্যই জীবাণুমুক্ত করতে হবে।,"
ঘরেই তৈরি করুন আমের কাশ্মিরি আচার,"বাজারে হাত বাড়ালেই পাওয়া যাচ্ছে কাঁচাআম। ভিন্ন স্বাদ পেতে ঘরেই তৈরি করতে পারেন আমের কাশ্মিরি আচার।,যেভাবে তৈরি করবেন আমের কাশ্মিরি আচার-,উপকরণ,আম ৮টি, ভিনেগার ৩ কাপ, চিনি ৩ কাপ, শুকনা মরিচ, আদা পরিমাণ মতো, হলুদ গুঁড়া ১ চা চামচ ও লবণ।,তৈরি করবেন যেভাবে,আম খোসা ছাড়িয়ে কেটে নিয়ে পানিতে এক ঘণ্টা ভিজিয়ে রেখে ধুয়ে ফেলুন।,চুলায় পাত্রে ভিনেগার, চিনি দিয়ে এক বলক এলে শুকনা মরিচ ও আমের টুকরোগুলো দিন। এর সঙ্গে লবণ, হলুদ ও আদা কুচি দিন এবং কিছুক্ষণ রান্না করুন।,নামিয়ে ঠাণ্ডা করে স্বচ্ছ কাচের জারে সংরক্ষণ করুন।,,"
রান্নায় কোন তেল ব্যবহার স্বাস্থ্যের জন্য ভালো,"খাবার রান্নার জন্য আমরা বিভিন্ন ধরনের তেল ব্যবহার করি। এসব তেলের পুষ্টিগুণ সম্পর্কে অনেকেরই জানা নেই। আমরা কি জানি রান্নায় কোন তেল স্বাস্থ্যের জন্য ভালো?,সাধারণ তেলের চাইতে অলিভ অয়েল, তিলের তেল বা সরিষার তেল দিয়ে রান্না করতে পারলে ভালো। এসব তেল খাবারের পুষ্টিগুণ বজায় রাখে।,মনোস্যাচুরেটেড ফ্যাটি অ্যাসিডের উৎস হচ্ছে তিলের তেল ও অলিভ অয়েল। এসব তেলে ‘ব্যাড ফ্যাটে’র পরিমাণ অনেক কম। ‘ব্যাড ফ্যাট’ যত কম তা স্বাস্থ্যের জন্য ভালো।,রিফাইনড অয়েলের চেয়ে অলিভ অয়েল, সরিষার তেল ও তিলের তেলে স্যাচুরেটেড ফ্যাটের পরিমাণ অনেক কম।,তেলে স্যাচুরেটেড ফ্যাটের পরিমাণ বেশি হলে তা শরীরে কোলেস্টেরলের মাত্রা বাড়িয়ে দেয়। ফলে হার্টের সমস্যা থেকে শুরু করে নানা ধরনের সমস্যা শুরু হয়।,সাধারণ তেলের তুলনায় অলিভ অয়েল বা তিলের তেলে ওমেগা থ্রি ফ্যাটি অ্যাসিড বেশি পরিমাণে থাকে। ফলে এই তেল হার্টের জন্য ভালো।,প্রতিদিনের রান্নায় এই তেল ব্যবহার করতে পারেন। তবে কোনো তেলই অতিরিক্ত ব্যবহার করা যাবে না। রান্নায় পরিমিত তেল ব্যবহার স্বাস্থ্য ভালো রাখবে।,তথ্য: রিডার্স ডাইজেস্ট,"
সর্দি-কাশি সারাতে যেসব সবজি খাবেন,"আবহাওয়া পরিবর্তনের কারণে এখন অনেকে সর্দি-কাশিতে ভুগছেন। সাধারণ সর্দি-কাশিতে তেমন কোনো ওষুধ খাওয়ার প্রয়োজন হয় না।,কিছু খাবার রয়েছে যেগুলোতে সর্দি-কাশির মতো সংক্রমণ প্রতিরোধের ক্ষমতা রয়েছে। শুধু তাই নয়, ওজন নিয়ন্ত্রণ, উচ্চ রক্তচাপ, নিম্ন রক্তচাপ ও বদহজমের সমস্যাও দূর করে।,ত্বক, চুল, বদহজম, উচ্চ রক্তচাপ- সবকিছুর জন্যই সবুজ শাক-সবজি খুব উপকারি।, ,সর্দি-কাশি,সর্দি কাশিতে ভুগলে খেতে পারেন মুলো, আদা. রসুন, তুলসী ও গাজরের রস। সব সবজি সর্দি-কাশি সারাতে খুব ভালো কাজ করে।, ,অতিরিক্ত ওজন কমাতে,অতিরিক্ত ওজন কমাতে সকালবেলা খালি পেটে লেবুর পানি পান করুন। উষ্ণ পানিতে লেবুর রস ও মধু মিশিয়ে খেলে উপকার পাবেন।,এছাড়া আছে লাল রসালো সবজি হচ্ছে কম ক্যালোরি যুক্ত খাবার, যেগুলোর মধ্যে কার্বোহাইড্রেটের পরিমাণ খুবই কম থাকে। এর মধ্যে পানির মাত্রা বেশি থাকার জন্য পেট ভরা ভরা লাগে। সেই সঙ্গে হজম শক্তি বৃদ্ধিতেও সাহায্য করে।, ,উচ্চ রক্তচাপ,গাজর ও আঙুরের রস উচ্চ রক্তচাপ নিয়ন্ত্রণে ভালো কাজ করে। যাদের উচ্চ রক্তচাপজনিত সমস্যা রয়েছে তারা নিজেদের ডায়েটে এসব খাবার রাখুন।, ,নিম্ন রক্তচাপ,নিম্ন রক্তচাপজনিত সমস্যায় মিষ্টি ফলের রস খুবই উপকারী। তবে টক জাতীয় ফলের থেকে দূরে থাকবেন। আঙুর ও মুসাম্বির রস আপনার জন্য খুবই উপকারী।, ,বদহজমের সমস্যা,পেটের সমস্যা, কোষ্ঠকাঠিন্য, বদহজমে খেতে পারেন গাজর, পালং, শসা, মুসাম্বি, কমলালেবু এবং মৌসুমি ফল ও সবজি। এতে পেটার সমস্যা দূর হবে ও শরীর সুস্থ থাকবে।, ,তথ্যসূত্র: এনডিটিভি,"
চুল পড়া বন্ধ করার ঘরোয়া ৩ উপায়,"একজন মানুষের সৌন্দর্য ফুটে ওঠে চুলের মাধ্যমে। বর্তমান সময়ে চুল পড়ার সমস্যায় ভুগছেন না এমন মানুষ খুবই কম।,বিভিন্ন কারণে চুল পড়তে পারে। এরমধ্যে আছে অনিয়ন্ত্রিত জীবনযাপন ও দূষণ।,অনেকে চুল পড় বন্ধে মার্কেট থেকে বিভিন্ন রাসায়নিক পণ্য কিনে ব্যবহার করেন। তবে বিউটি পার্লার কিংবা বিভিন্ন রাসায়নিক পণ্য ব্যবহারের ফলে চুল পড়া কমে না, বরং চুল পাতলা ও নিস্তেজ হয়ে যায়।,কিছু ঘরোয়া পদ্ধতি আছে যার মাধ্যমে চুল পড়া বন্ধ করবে-,দই,প্রত্যেকের ঘরেই থাকে দই। দই লাগালে চুল বাড়ে। চুলে দই ও মধু মিশিয়ে লাগিয়ে কিছুক্ষণ পর শ্যাম্পু দিয়ে ধুয়ে ফেলুন। এর ফলে চুল দ্রুত বাড়ে।,মেথি,মেথির বীজে থাকা নিকোটিনিক অ্যাসিড চুলের গোড়াকে শক্তিশালী করে। মেথির বীজে প্রচুর পরিমাণে প্রোটিন পাওয়া যায। প্রোটিন চুলের জন্য খুবই উপকারি।,মেথির বীজ পানিতে ভিজিয়ে তা দিয়ে চুল ধুলে খুশকি কমে। এছাড়াও মেথি চুল পড়া কমায়।,এছাড়া মেথি বীজ সারারাত ভিজিয়ে রেখে পিষে পেস্ট বানিয়ে নিন। তাতে এক চামচ নারকেল তেল মেশান। এবার এই মিশ্রণটি চুলে লাগিয়ে শ্যাম্পু দিয়ে চুল ধুয়ে ফেলুন। সপ্তাহে তিন বার এটি করলে চুল ঘন এবং চকচকে হয়।,পেঁয়াজের রস,পেঁয়াজের রস চুলের বৃদ্ধির জন্য খুব কার্যকর। পেঁয়াজের রসে থাকা অ্যান্টি-ব্যাকটেরিয়াল চুল থেকে খুশকি কমায়।, ,তথ্যসূত্র: বোল্ডস্কাই,"
বিশ্বের শীর্ষ ১০ বিমানবন্দর,"করোনাভাইরাসের কারণে দীর্ঘদিন বন্ধ থাকার পর ভ্রমণের বিধিনিষেধ শিথিল হতে শুরু করেছে বিভিন্ন দেশ। এর মধ্যেই প্রতিবছরের মতো যাত্রীদের ভোটে দেয়া হলো ওয়ার্ল্ড এয়ারপোর্ট অ্যাওয়ার্ডস ২০২০।,শীর্ষ ১০ বিমানবন্দরের তালিকায় টানা অষ্টমবারের মতো রয়েছে প্রথমে রয়েছে সিঙ্গাপুর চাঙ্গি বিমানবন্দর। স্কাইট্র্যাক্স ওয়ার্ল্ড এয়ারপোর্ট অ্যাওয়ার্ডসে গত ২০ বছরে সব মিলিয়ে ১১ বার এই সম্মান পেলো চাঙ্গি।,সম্প্রতি ইউটিউবে ভার্চুয়াল লাইভ অনুষ্ঠানের মাধ্যমে ২০২০ সালের বিজয়ী বিমানবন্দরগুলোর নাম ঘোষণা করে যুক্তরাজ্যভিত্তিক এভিয়েশন শিল্প সমালোচক প্রতিষ্ঠান স্কাইট্র্যাক্স। ১ এপ্রিলে প্যারিসে প্যাসেঞ্জার টার্মিনাল এক্সপোতে এটি অনুষ্ঠিত হওয়ার কথা ছিল। কিন্তু করোনা কারণে তা বাতিল হয়েছে।,২০১৯ সালের সেপ্টেম্বর থেকে চলতি বছরের ফেব্রুয়ারি পর্যন্ত বিশ্বের ৫৫০টি বিমানবন্দর নিয়ে জরিপ পরিচালনা করে স্কাইট্র্যাক্স। এতে অংশ নেন শতাধিক দেশের ১ কোটি ৩৫ লাখ যাত্রী।,উচ্চ প্রযুক্তির সুবিধা, কর্মীদের বন্ধুসুলভ ব্যবহার, অবসর কাটানোর অফুরান সুযোগ, গতিময় ইমিগ্রেশন সেবা এসব মিলিয়ে সেরা বিমানবন্দর নির্বাচন হয়।,আসুন জেনে নিই চলতি বছরে সেরা ১০ বিমানবন্দরের নাম-,১. চাঙ্গি বিমানবন্দর, সিঙ্গাপুর,২. হানেদা বিমানবন্দর (টোকিও, জাপান),৩. হামাদ আন্তর্জাতিক বিমানবন্দর (দোহা, কাতার),৪. ইনচিওন আন্তর্জাতিক বিমানবন্দর (দক্ষিণ কোরিয়া),৫. মিউনিখ আন্তর্জাতিক বিমানবন্দর (জার্মানি),৬. হংকং আন্তর্জাতিক বিমানবন্দর,৭. নারিতা আন্তর্জাতিক বিমানবন্দর (টোকিও, জাপান),৮. চুবু সেন্ট্রেয়ার আন্তর্জাতিক বিমানবন্দর (নাগোয়া, জাপান),৯. আমস্টারডাম বিমানবন্দর স্কিপল (নেদারল্যান্ডস),১০. কানসাই আন্তর্জাতিক বিমানবন্দর (ওসাকা, জাপান),"
"পর্যটকবিহীন সেন্টমার্টিনে দুই মাস, কেমন আছি আমরা?","সেন্টমার্টিনে মাস হিসেব করলে আজকে দুই মাস আর দিন হিসেব করলে ৬১ দিন হলো। সময়ের দিক থেকে মাস অথবা দিন হিসেব করলে অনেক দিন হবে। কিন্তু স্মৃতির পাতা থেকে খুবই কম সময় মনে হচ্ছে আমার কাছে। মনে হচ্ছে, এইতো সেদিন বুঝি এলাম আর এখনই ২ মাস হয়ে গেল!,এই দুই মাসের অভিজ্ঞতা খুবই অসাধারণ এবং বেচে থাকার শেষদিন পর্যন্ত স্মৃতির পাতায় থাকবে অমলিন। যা কখনো ভোলার নয়। কী নেই এই দুই মাসের স্মৃতির ঝুলিতে? কীভাবে অমাবস্যা থেকে চাঁদটা আস্তে আস্তে পরিপূর্ণ হয়ে পূর্ণিমার মাধ্যমে আলোকিত করেছে পৃথিবীকে।,আবার একইভাবে পরিপূর্ণ চাঁদ থেকে বিলীন হয়ে অন্ধকার করে দিচ্ছে সবকিছু। কীভাবে জোয়ার-ভাটা তাদের রূপ পরিবর্তন করে অমাবস্যা আর পূর্ণিমার ওপরে নির্ভর করে। কখনো তাদের রূপ থাকে খুবই ভয়ংকর, যেন মনে হয় এখনই সব গ্রাস করে ফেলবে। ,আবার কখনো তাদের রূপ খুবই শান্ত, যেন ঘুমিয়ে পড়া ছোট্ট সেই শিশুটি মায়ের কোলে ঘুমোচ্ছে নিশ্চিন্তে। কীভাবে পূর্ণিমা চাঁদের আলোয় সমুদ্রের গর্জন আর সঙ্গে কানে গুজে দেয়া হেডফোনে প্রিয় কোন গান শুনতে শুনতে পর্যটকবিহীন সমুদ্রের পাড় ধরে হাটা যায় নিশ্চিন্তে।,আবার সেই জায়গাটা অমাবস্যায় হয়ে যায় পুরোপুরি অচেনা অন্ধকারাচ্ছন্ন। কখনো কখনো অন্ধকারে হাটতে গিয়ে পথ ভুল করে সমুদ্রের দিকে নেমে যাওয়া। আবার কখনো পাড়ের দিকে বড় কোন গাছের সংঘাত। ,কীভাবে শহুরে যান্ত্রিক জীবনের ট্রাফিক সিগন্যাল, গাড়ির হর্ন, ধোঁয়া থেকে আস্তে আস্তে নিজেকে মানিয়ে নিলাম এই নির্জন দ্বীপের সমুদ্রের বড় বড় ঢেউয়ের মধ্যে। যেখানে নেই কোন যান্ত্রিকতা, ধোঁয়া বা কোন অস্বস্তিকর আওয়াজ। আছে শুধু প্রাণ খুলে নেওয়ার মত মুক্তবাতাস আর সমুদ্রের ঢেউয়ের গর্জন। ,,সেন্টমার্টিন সমুদ্রপাড়ে অলস সময় কাটাচ্ছেন লেখক সালেহ রেজা আরিফ,যা নিজেকে নিয়ে যায় অন্যরকম ভাল লাগার জায়গায়। কীভাবে মানিয়ে নিলাম সন্ধ্যার পরের টিএসসি অথবা ভিসি চত্বরে বসে চায়ের কাপে বন্ধুদের সঙ্গে আড্ডা দেওয়ার জায়গায় সমুদ্রের পাশে একা একা বসে সমুদ্রের গর্জন শোনা অথবা শান্ত সমুদ্রের পাশে একা একা বসে প্রিয় কোন গান শুনতে শুনতে সময় কাটানো বা কোন স্মৃতিচারণ করা।,কীভাবে শহুরের ভাষার বদলে দ্বীপবাসীকে আরও কাছ থেকে জানার জন্য, বোঝার জন্য তাদের ভাষা রপ্ত করার চেষ্টা এবং সেই ভাষা তাদের সঙ্গে প্রয়োগের পর তাদের ঠোটের কোনে ছোট হাসিটি বারবার আমার ব্যর্থ চেষ্টার কথা মনে করিয়ে দেয়।,কীভাবে দুপুরে ক্লাসের ফাঁকে হাকিম চত্বর গিয়ে খিচুড়ি অথবা আইবিএ ক্যান্টিনে গিয়ে খাওয়ার অর্ডার দেওয়ার সঙ্গে সঙ্গে অথবা বাসায় আম্মাকে বলার সঙ্গে সঙ্গে খাবার আসার জায়গায় নিজেদেরই করতে হয় বাজার এবং নিজেদেরই করা লাগে সব রান্না-বান্না। তারপর প্লেটে আসে কাঙ্ক্ষিত খাবার। ,কীভাবে শহুরে জীবনে চার দেয়ালের মধ্যে বসে পরিবার অথবা বন্ধুদের সঙ্গে কোন রেস্টুরেন্টে ঠাণ্ডা এসির নিচে বসে ইফতার করার জায়গায় সাগরের পাশে বসে সমুদ্রের ঢেউয়ের গর্জন আর নির্মল বাতাসে ইফতার করা।,এরকম আরও অনেক নতুন নতুন অভিজ্ঞতা যা আসলেই কোন দিনই ভোলার নয় বা চাইলে ও ভুলতে পারবো না। পৃথিবী সুস্থ হয়ে যাবে, আমরাও ফিরে যাব আবার সেই যান্ত্রিক ব্যস্ত জীবনে। হয়ত ক্লাসে স্যারের লেকচারের অমনোযোগিতার সুযোগে অথবা জ্যামে বাইকের স্টার্ট অফ করে সিগন্যাল ছাড়ায় অপেক্ষারত মুহূর্তগুলোয় আমাকে বারবার মনে করিয়ে দিবে জীবনের এই সোনালী দিনগুলো।,আর বারবার পিছুটান দিতে থাকবে আবারও ফিরে আসার জন্য। জীবনের শেষদিনগুলো হয়ত এই স্মৃতিগুলোকেই পুঁজি করে বেঁচে থাকবো এবং স্মৃতিতে বারবার ফিরে আসবো এই নারিকেল জিঞ্জিরায়। ,১৫.৫.২০২০, সেন্টমার্টিন,লেখক: সালেহ রেজা আরিফ, শিক্ষার্থী, ঢাকা বিশ্ববিদ্যালয়,"
