Blog Titles,Blog Content
নার্স নেবে বিএসএমএমইউ,"বঙ্গবন্ধু শেখ মুজিব মেডিকেল বিশ্ববিদ্যালয়ে ৬০০ সিনিয়র স্টাফ নার্স নিয়োগের জন্য পুনঃনিয়োগ বিজ্ঞপ্তি প্রকাশিত হয়েছে।,সিনিয়র স্টাফ নার্স পদে আবেদনের জন্য ডিপ্লোমা-ইন-নার্সিং সায়েন্স অ্যান্ড মিডওয়াইফারি অথবা বিএসসি-ইন-নার্সিং ডিগ্রি এবং বাংলাদেশ নার্সিং ও মিডওয়াইফারি কাউন্সিল কর্তৃক রেজিস্টার্ড হতে হবে। 
১৫ সেপ্টেম্বর ২০২০ তারিখে আবেদনকারীর বয়স ৩০ বছরের মধ্যে হতে হবে। মুক্তিযোদ্ধা পোষ্য প্রার্থীদের ক্ষেত্রে বয়সসীমা সর্বোচ্চ ৩২ বছর। 
চলতি বছরের ২৫ জানুয়ারি প্রকাশিত বিজ্ঞপ্তিতে (নিয়োগ বিজ্ঞপ্তি নং-বিএসএমএমইউ/২০২০/৯৩৬) যারা আবেদন করেছেন, তাদের পুনরায় আবেদন করার প্রয়োজন নেই।,
নিয়োগপ্রাপ্তদের জাতীয় বেতন স্কেল ২০১৫-এর গ্রেড-১০ অনুযায়ী ১৬,০০০-৩৮,৬৪০ টাকা দেয়া হবে।,আগ্রহী প্রার্থীদের অনলাইনে www.bsmmu.edu.bd ওয়েবসাইটের মাধ্যমে আবেদন করতে হবে। 
আবেদন করা যাবে ১৫ সেপ্টেম্বর বেলা ২টা ৩০ মিনিট পর্যন্ত।
 ,,"
শরীরের যত্নে ঘুম,"প্রশান্তির আরেক নাম- ঘুম। সারা দিনের ক্লান্তি ঝেরে মুছে ফেলতে ঘুমের প্রয়োজনীয়তা অপরিসীম।,দিনের পুরোটা সময় আপনি যেমনভাবেই কাটান না কেন, রাতে যদি প্রশান্তির ঘুম না আসে তখন পুরোটা দিনই যেন ক্লান্তি ভর করে আপনার ওপর। এতে করে কাজে যেমন মন বসে না, তেমনি নানা রোগ বাসা বাঁধতে শুরু করে আপনার ভেতর। তাই পর্যাপ্ত ঘুমের প্রয়োজনীয়তা অপরিসীম। অনেকেই সারা দিন ক্লান্ত থেকেও রাতে পর্যাপ্ত ঘুমাতে পারেন না। আবার কিছু ক্ষেত্রে ভেঙে ভেঙে ঘুমানোর অভ্যাস আছে অনেকের।,ঘুমের ক্ষেত্রে শরীর সুস্থ রাখতে কমপক্ষে ৮ থেকে ১০ ঘণ্টা ঘুমের প্রয়োজন। অন্যদিকে সব বয়সের মানুষের জন্য ঘুমের সময়ের মাঝেও আছে পার্থক্য। যাদের বয়স ৬ থেকে ৯, তাদের কমপক্ষে ৯ থেকে ১১ ঘণ্টা ঘুমের প্রয়োজন; যাদের বয়স ১০ থেকে ১৭, তাদের প্রয়োজন ৮ থেকে ১০ ঘণ্টা আর যারা বয়ঃসন্ধিকাল পার করছেন, তাদের ১১ ঘণ্টা ঘুমের প্রয়োজন। তবে ১১ ঘণ্টার বেশি কখনই ঘুমানো উচিত না, এতে করে উল্টা ঘটনাও ঘটতে পারে আপনার শরীরে।,অন্যদিকে যাদের রাতে ঘুমাতে সমস্যা হয় তারা দিনের একটি সময় ঘুমিয়ে তা পুষিয়ে নেন। এতে করে রাতের ঘুমে আরও ব্যাঘাত ঘটে। তাই দিনের বেলা না ঘুমিয়ে রাতে নির্দিষ্ট একটি সময়ে ঘুমানোর রুটিন তৈরি করুন। এছাড়া রাতে ঘুমানোর ঘণ্টা দুই আগে থেকে মোবাইল কিংবা টেলিভিশন দেখা বন্ধ রাখুন। মোবাইল বা টিভি থেকে যে নীল আলো বের হয়, তাতে ঘুমের মেলাটোনিন নামক হরমোন উৎপাদনে নানা সমস্যার সৃষ্টি করে।,অন্যদিকে অনেকেরই চা-কফি পান করার অভ্যাস আছে ঘুমের আগে। আপনি যদি তেমনি কেউ হয়ে থাকেন, তবে আজকেই এ অভ্যাস থেকে নিজেকে মুক্ত করুন। ঘুমানোর আগে চা কিংবা কফি পান করলে এতে থাকা ক্যাফেইন ঘুম কমাতে কাজ করে। ঘুমানোর আগে হালকা কুসুম গরম পানি দিয়ে গোসল করে নিতে পারেন। এতে ভালো ঘুম হয়। এছাড়া বর্তমান করোনাকালীন অনেকেই ঘরে সময় কাটাচ্ছেন। এতে করে একঘেয়েমি ভর করছে আপনার ওপর। তাই ঘুমানোর আগে একটু আশপাশে থেকে হেঁটে আসতে পারেন। হালকা ব্যায়াম অথবা ইয়োগাও ঘুমের ক্ষেত্রে খুব কার্যকর।,ঘুমানোর আগে বিছানা গুছিয়ে নেয়া ও পর্যাপ্ত বাতাস আর চারপাশ অন্ধকার আছে কিনা- এ বিষয়ের ওপরও নজর রাখা আবশ্যক। ভালো ঘুমের ক্ষেত্রে ঘুমানোর আগে বইপড়ার অভ্যাসও ঘুম আসার ক্ষেত্রে খুব কার্যকর।,ঘুম শরীর ও মন- দু’ক্ষেত্রেই বেশ গুরুত্বপূর্ণ। ভালো ঘুম যেমন আপনাকে ডায়াবেটিস, হƒদরোগ ও অবসাদ থেকে দূরে রাখবে, তেমনি আপনাকে রাখবে সারা দিন ফুরফুরে মেজাজে আর মানসিকভাবেও সুস্থ আর হাস্যোজ্জ্বল।
 ,"
এ সময় নখকুনি হলে যা করবেন ,"নখকুনি খুবই যন্ত্রণাদায়ক সমস্যা। বর্ষার সময়ে এই রোগ বেশি হয়ে থাকে। হাত বা পায়ের নখে এই সমস্যা হতে পারে। ,নখের পাশের ত্বকে সৃষ্টি হওয়া ফাটলের মধ্য দিয়ে ব্যাকটেরিয়া প্রবেশ করে সংক্রমণ সৃষ্টি করে। ফলে নখে পানি জমে, ব্যথা হয় ও ফুলে যায়।  ,অনেক সময় নখ ছোট করে কাটতে গিয়ে ত্বকের মধ্যে ক্ষত সৃষ্টি হয়। আবার খোঁচা লেগেও নখের কোণে ক্ষত সৃষ্টি হয়। ক্ষত স্থানে ব্যাকটেরিয়ার সংক্রমণের ফলে নখকুনির সমস্যা হয়ে থাকে। ,কী করবেন,১. হাতে বা পায়ে এই সমস্যা হলে পানি লাগতে দেবেন না। ক্ষত স্থান শুকনো রাখতে হবে। ,২. ফাঙ্গাশের কারণে নখকুনি হতে পারে। নখের পাশের ত্বকে সংক্রমণের কারণেও সাদা দাগ হতে পারে। নখ বড় হওয়ার সময় ভেতরে ঢুকে গেলে এমন হয়। লাল হয়ে মরেও প্রচণ্ড ব্যথা হয়। ইনফেকশনের কারণেও এমন হয়। এ ক্ষেত্রে যথাযথ ফিট হয় এমন জুতা পরবেন। অ্যান্টিব্যাকটেরিয়াল ক্রিম বা অয়েন্টমেন্ট ব্যবহার করবেন।,৩. গৃহবধূদের এই সমস্যা বেশি হয়। অ্যান্টি ফাঙ্গাল ট্যাবলেট ও মলম ব্যবহার করতে হয়।,৪. কোনো ওষুধ ব্যবহারের আগে অবশ্যই চিকিৎসকের পরামর্শ নিতে হবে। ,
লেখক:
ডা. দিদারুল আহসান
ত্বক ও যৌনব্যাধি বিশেষজ্ঞ
আল-রাজী হাসপাতাল, ফার্মগেট, ঢাকা।
 ,"
মোটরসাইকেলের বিরুদ্ধে মামলা হলে করণীয়,"সড়কে চলাচলের ক্ষেত্রে ট্রাফিক আইন নিয়ম অবশ্যই মেনে চলতে হবে।  আইন অমান্য করলে মোটরসাইকেলসহ যে কোনো মোটরযানের বিরুদ্ধে আইনগত ব্যবস্থা নেয় ট্রাফিক বিভাগ। ,এ জন্য আপনার জরিমানাও হতে পারে। জরিমানা পরিশোধ না করলে আদালত পর্যন্ত যেতে হতে পারে। ,বিভিন্ন কারণে মোটরযানের মামলা হতে পারে। রাস্তায় কর্তব্যরত যে কোনো পুলিশ কর্মকর্তা এ মামলা করতে পারেন। তবে দুর্ঘটনার ক্ষেত্রে মোটরযান আইন ছাড়াও নিয়মিত মামলা হতে পারে।,মোটরযানের বৈধ কাগজপত্র না থাকলে, রেজিস্ট্রেশন সার্টিফিকেট, ফিটনেস সার্টিফিকেট, ট্যাক্স টোকেন, ইন্স্যুরেন্স, সাধারণ পরিবহনের জন্য রুট পারমিট, চালকের ড্রাইভিং লাইসেন্স না থাকা, উল্টোদিকে গাড়ি চালানো।
 
 এ ছাড়া ট্রাফিক আইন না মানা- ট্রাফিক সিগন্যাল, লাইট না মেনে গাড়ি চালানো, গাড়ি চালানোর সময় মোবাইল ফোনে কথা বলা, হেলমেট ছাড়া মোটরসাইকেল চালানোর কারণেও মামলা হতে পারে। আর যানবাহনের বিভিন্ন ত্রুটি থাকলে মামলা হতে পারে। ,মামলা হলে যা করবেন,১. রাজধানীর পুলিশের ট্রাফিক বিভাগের চারটি জোন বা এলাকা (পূর্ব, পশ্চিম, উত্তর ও দক্ষিণ) রয়েছে। একজন ডেপুটি কমিশনার (ডিসি, ট্রাফিক) প্রতিটি জোনের দায়িত্ব পালন করছেন।  ,মামলা হলে আপনাকে প্রথমেই জানতে হবে সেটি কোন এলাকার আওতাভুক্ত। কোন ট্রাফিক বিভাগের অধীনে মামলা হয়েছে, সেটি জরিমানার সময় যে টিকিট দেয়া হয়, তার পেছনে লেখা থাকে।,২. সংশ্লিষ্ট জোনের ডেপুটি কমিশনারের দফতরে গিয়ে কিছু দাফতরিক কাজ সম্পাদনের মাধ্যমে খুব সহজেই মামলা নিষ্পত্তি করা যায়। এ ক্ষেত্রে নির্দিষ্টভাবে জরিমানা প্রদান করতে হবে। কোনো কোনো ক্ষেত্রে জরিমানা মওকুফও হতে পারে। ,৩.  নির্দিষ্ট সময়ের মধ্যে মামলা নিষ্পত্তি না করা হলে ওয়ারেন্ট ইস্যুর জন্য সংশ্লিষ্ট আদালতে মামলা পাঠানো হয়। আদালত থেকে ওয়ারেন্ট ইস্যুর পর পুলিশ কর্মকর্তারা রাস্তায় সংশ্লিষ্ট গাড়িটি আটক করে এবং আদালতে জরিমানার টাকা দিলে আদালত গাড়িটি ছেড়ে দেয়ার আদেশ দিতে পারেন। ,লেখক: অ্যাডভোকেট আবুল হাসান, সুপ্রিমকোর্ট অব বাংলাদেশ।,"
সকালের যে ব্যায়াম শরীর ভালো রাখবে ,"সকালে ঘুম থেকে ওঠা ও শরীরচর্চা করলে শরীর ভালো থাকবে। তবে আপনাকে খুব ভারী ব্যায়াম করতে হবে এমন নয়। সকালে হাঁটা বা হালকা ব্যায়াম করতে পারেন। ,এ বিষয়ে হলি ফ্যামিলি হাসপাতালের কার্ডিওলজি ও মেডিসিন বিশেষজ্ঞ ডা. উত্তম কুমার দাস যুগান্তরকে বলেন, সকালে ঘুম থেকে ওঠা স্বাস্থ্যের জন্য ভালো। এ ছাড়া কমপক্ষে ৩০ মিনিট হাঁটা ও হালকা ব্যায়াম করতে পারেন। এমনভাবে হাঁটতে হবে যেন শরীর থেকে ঘাম ঝরে। ,আসুন জেনে নিই কোন ব্যায়াম করবেন-, দুই পা সামনে রেখে চেয়ারে সোজা হয়ে বসুন। এবার দুই হাত কোলের ওপর রেখে মাথা ও ঘাড় সোজা রাখুন। এক পা মাটিতে চেপে রেখে অন্য পায়ের বুড়ো আঙুলে ভর দিয়ে গোড়ালি উঁচু করে মেরুদণ্ড টান টান করুন । এবার শ্বাস নিতে নিতে কিছুক্ষণ এই অবস্থানে থেকে ধীরে ধীরে শ্বাস ছাড়ুন। ,এবার অন্য পায়েরও একইভাবে বুড়ো আঙুলে ভর দিয়ে শ্বাস ছেড়ে আগের জায়গায় আসুন। একসঙ্গে দুই পায়ের বুড়ো আঙুলে ভর দিয়ে গোড়ালি উঁচু করে শ্বাস টানুন। শ্বাস ছেড়ে আসন শুরুর অবস্থানে ফিরে আসুন।,ঘুম থেকে ওঠে এভাবে কমপক্ষে পাঁচবার করার অভ্যাস করুন। নিয়মিত এ ব্যায়াম করলে শরীর সুস্থ থাকবে।  
 ,"
আন্তঃবাহিনী জনসংযোগ পরিদফতরে চাকরি,"আন্তঃবাহিনী জনসংযোগ পরিদফতরে (আইএসপিআর) রাজস্ব খাতভুক্ত শূন্যপদে জনবল নিয়োগের বিজ্ঞপ্তি প্রকাশিত হয়েছে। নির্ধারিত জেলার প্রার্থীরা পদগুলোতে আবেদন করতে পারবেন।,পদের নাম: সাঁটলিপিকার-কাম-কম্পিউটার অপারেটর (পিএ)
পদ সংখ্যা: ১টি,যোগ্যতা: স্নাতক বা সমমানের ডিগ্রি। কম্পিউটার ব্যবহারে দক্ষতা এবং সাঁটলিপি লিখনে প্রতি মিনিটে বাংলা ও ইংরেজিতে যথাক্রমে ৫০ ও ৮০ শব্দের গতি থাকতে হবে।,বেতন স্কেল: ১১,০০০-২৬,৫৯০ টাকা,পদের নাম: অফিস সহায়ক,পদ সংখ্যা: ১টি,যোগ্যতা: মাধ্যমিক স্কুল সার্টিফিকেট বা সমমানের পরীক্ষায় উত্তীর্ণ।,বেতন স্কেল: ৮,২৫০-২০,০১০ টাকা,আবেদনের নিয়ম: আগ্রহী প্রার্থীরা অনলাইনে ispr.teletalk.com.bd ওয়েবসাইটের মাধ্যমে আবেদন ফরম পূরণ করতে পারবেন। ,আবেদন করা যাবে ৩১ আগস্ট সকাল ১০টা থেকে ২৪ সেপ্টেম্বর বিকাল ৫টা পর্যন্ত।,,"
ঘরেই তৈরি করুন ফলের সালাদ,"শরীরের পুষ্টির চাহিদা পূরণে সবজির পাশপাশি ফলও খেতে হবে। রকমারি ফল দিয়ে প্রিয়জনদের জন্য ঘরেই তৈরি করতে পারেন ফলের সালাদ। ,আসুন জেনে নিই কীভাবে তৈরি করবেন ফলের সালাদ,আনারস-টমেটো সালাদ,যা লাগবে ,মাঝারি সাইজের আনারস ১টা, চেরি টমেটো/টমেটো কিউব ১ কাপ, লবণ ১ চা চামচ, চিনি ১ চা চামচ, লেবুর রস ১ টেবিল চামচ, চিলি ফ্লেক্স ১/২ চা চামচ, গোলমরিচ গুঁড়া ১/২ চা চামচ, ধনেপাতা কুচি ১/২ চা চামচ।,যেভাবে করবেন ,আনারস স্কুপ করে কেটে নিন। লবণ, চিনি, লেবুর রস, গোলমরিচের গুঁড়া ও চিলি ফ্লেক্স একত্রে মিশিয়ে সালাদ ড্রেসিং তৈরি করুন। আনারস কিউব, চেরি টমেটো, ধনেপাতা ও সালাদ ড্রেসিং মাখিয়ে ১৫-২০ মিনিট রেখে পরিবেশন করুন।,দই-কলার সালাদ,যা লাগবে:,সাগরকলা ২টা, আনার দানা ১/২ কাপ, পানি ঝরানো টকদই ১/২ কাপ, মিষ্টি দই ১/২ কাপ, মধু ২ টেবিল চামচ, লবণ ১ চিমটি।,যেভাবে করবেন:,টকদই, মিষ্টি দই, মধু ও লবণ একত্রে ফেটে নিন। কলা কিউব করে কেটে এতে দিয়ে দিন। আনার দানা দিয়ে হালকা হাতে সাবধানে সব মিশান। ফ্রিজে রেখে ঠাণ্ডা হলে পরিবেশন করুন।,"
রূপালী ব্যাংকে সিনিয়র অফিসার নিয়োগ,"রূপালী ব্যাংক লিমিটেডে 'সিনিয়র অফিসার (ফিন্যান্সিয়াল এনালিস্ট)' নিয়োগের বিজ্ঞপ্তি প্রকাশ করেছে ব্যাংকার্স সিলেকশন কমিটি।,পদের নাম: সিনিয়র অফিসার (ফিন্যান্সিয়াল এনালিস্ট),পদ সংখ্যা: ১৮টি,যোগ্যতা: স্বীকৃত বিশ্ববিদ্যালয় হতে ব্যাংকি/অর্থনীতি/ব্যবস্থাপনা/ফিন্যান্স/হিসাববিজ্ঞানে স্নাতকোত্তর ডিগ্রি অথবা সিএ/এফসিএ বা এমবিএ ডিগ্রি থাকতে হবে। শিক্ষাজীবনে অন্তত ১টি প্রথম শ্রেণি/বিভাগ/সমমানের গ্রেড পয়েন্ট থাকতে হবে।,বেতন স্কেল: ২২,০০০-৫৩,০৬০ টাকা,আবেদনের নিয়ম: অনলাইনে https://erecruitment.bb.org.bd ওয়েবসাইটের মাধ্যমে আবেদন করতে হবে। ,আবেদন করা যাবে ৬ সেপ্টেম্বর পর্যন্ত।,
 ,"
চুল পড়া কমানোর প্রাকৃতিক উপায়,"বর্তমান সময়ে চুল পড়ার সমস্যায় ভুগছেন অনেকেই। এমন হচ্ছে যে অনেকেই চিকিৎসকের পরামর্শ নিচ্ছেন এবং ওষুধও খাচ্ছেন চুল পড়া কমাতে। তবে কিছুই চুল পড়া কমছে না। ,পোশাক ও সাজসজ্জার মতোই চুলেরও নিতে হবে বাড়তি যত্ন। কারণ চুল হচ্ছে একজন মানুষের সৌন্দর্যের অংশ। নারী বা পুরুষ সবারই চুলের প্রতি যত্নশীল হতে হবে।  ,চুল কেন পড়ে,চুল পড়া বংশগত কারণ হতে পারে। এ ছাড়া ওষুধের পার্শ্বপ্রতিক্রিয়া, পুষ্টির অভাব, ভিটামিনের ঘাটতি, থাইরয়েডের সমস্যা, মেয়েদের সন্তান জন্মদান, অ্যানিমিয়া, মাথার তালুর রিং ওয়ার্ম এবং অনেক দিনের মানসিক দুশ্চিন্তার জন্য চুল পড়ে যেতে পারে।,আসুন জেনে নিই চুল পড়া কমানোর প্রাকৃতিক উপায়-,নারিকেল তেল, মেথি ও কালোজিরা,প্রথমেই মেথি এবং কালোজিরাকে কড়া রোদে শুকিয়ে গুঁড়ো করে নিন। এরপর নারিকেল তেলের সঙ্গে গুঁড়ো করা মেথি ও কালোজিরা মিশিয়ে  কয়েক মিনিট ফুটিয়ে নিন। 
মিশ্রণটি ঠাণ্ডা হওয়ার পর একটি কাচের বোতলে  ১৫ থেকে ২০ দিন সংরক্ষণ করতে পারবেন । ,মিশ্রণটি চুলে লাগানোর আগে এর সঙ্গে ভিটামিন ই ক্যাপসুল মেশাতে পারেন। মাথার ফাঁকা স্থানে লাগিয়ে ভালো করে ম্যাসাজ করুন। সপ্তাহে দুই থেকে তিনবার ব্যবহারে উপকার পাবেন। , ,লেখক:
বিউটিশিয়ান শামসুর নাহার সাথী
স্বরং হারবাল বিউটি পার্লার
বয়াতিকান্দি, কেরানীগঞ্জ ।,"
ডেঙ্গু সারতে কতদিন লাগে,"ডেঙ্গুর ভাইরাসবাহী মশা কামড়ানোর চার থেকে সাত দিন পর উপসর্গ দেখা দেয়। জ্বরের তাপমাত্রা স্বাভাবিকের তুলনায় বেশি হতে পারে। জ্বর ১০৫ ডিগ্রি ফারেনহাইট পর্যন্ত উঠতে পারে। ,ডেঙ্গুর উপসর্গ,জ্বর, সর্দি, কাশি, মাথাব্যথা, হাড়, হাড়ের জোড় ও পেশিতে তীব্র ব্যথা, বমি ভাব, শরীরে ফুসকুড়ি দেখা দেয়া এবং চোখের পেছনে ব্যথা হতে পারে।
 
জ্বর ১০২-এর নিচে থাকলে ৬ ঘণ্টা পর পর প্যারাসিটামল খেতে হবে। আর ১০২-এর ওপরে গেলে প্যারাসিটামল সাপোজিটরি দেন। প্যারাসিটামল ব্যতীত অন্য কোনো ব্যথার ওষুধ খাবেন না। কারণ ব্যথার মেডিসিন খেলে রক্তক্ষরণ হতে পারে, এমনকি মৃত্যুও হতে পারে।,কী খাবেন,জ্বর এলে সাধারণত খাওয়ার রুচি থাকে না। এ সময় পুষ্টিসমৃদ্ধ ও প্রোটিন জাতীয় খাবারও খেতে হবে। বেশি করে ডাবের পানি, ওরস্যালাইন, ফলের জুস খেতে হবে। ,ডেঙ্গু সারতে কতদিন লাগে,এক থেকে দুই সপ্তাহের মধ্যে ডেঙ্গু সেরে যায়। কিছু রোগীর ক্ষেত্রে পরিস্থিতি ঝুঁকিপূর্ণ হয়ে পড়তে পারে। এ ক্ষেত্রে মৃত্যুঝুঁকি থাকে। তাই সাবধানতা অবলম্বন করতে হবে এবং চিকিৎসকের পরামর্শ নিতে হবে। , ,লেখক : বক্ষব্যাধি ও মেডিসিন বিশেষজ্ঞ, ইবনেসিনা ডায়াগনস্টিক অ্যান্ড কনসাল্টেশান সেন্টার, লালবাগ, ঢাকা
 ,"
চোখের সুরক্ষায় কেমন সানগ্লাস পরা উচিত,"রোদ থেকে বাঁচতে ও ফ্যাশনে গুরুত্বপূর্ণ অনুষঙ্গ হিসেবে আমরা সানগ্লাস ব্যবহার করি। চোখ ভালো রাখতে গ্রে, বাদামি ও কালো রঙের সানগ্লাস পরা উচিত। ,তবে অনেকে ফুটপাত বা বিভিন্ন জায়গা থেকে নিম্নমানের সানগ্লাস ব্যবহার করেন, যা চোখের জন্য ক্ষতিকর। এমন অনেকে সানগ্লাস পরেন, যা চোখে দিলে আঁকাবাকা মনে হয় ও খুব একটা রোদের আলো নিয়ন্ত্রণ করতে পারেন না। এ ধরনের স্নানগ্লাস পরা উচিত নয়। ,কেমন সানগ্লাস পরবেন-,চোখের কর্নিয়া ও রেটিনাকে সূর্যের ক্ষতিকর রশ্মি থেকে রক্ষা করতে পারে এমন সানগ্লাস পরতে হবে।
 
সবসময় ভালোমানের সানগ্লাস পরতে হবে। সস্তা নিম্নমানের সানগ্লাস ব্যবহারে চোখের বড় ধরনের ক্ষতিও হতে পারে। ,নিম্নমানের সানগ্লাসে ব্যবহার করা হয় ক্ষতিকারক প্লাস্টিক। এ সানগ্লাস ইউভি রশ্মি থেকে রক্ষা তো করেই না উল্টো চোখের জন্য তা মারাত্মক ক্ষতিকারক। এসব সানগ্লাস ব্যবহারের ফলে চোখে ছানি পড়া ও  শুকিয়ে যেতে পারে চোখের কর্নিয়াও।,এ ছাড়া মাথাব্যথা, দৃষ্টিশক্তি কমে যাওয়া, চোখে কম দেখার সমস্যাও হতে পারে। ,
যেভাবে ব্যবহার করলে সানগ্লাস ভালো থাকবে,লেন্স পরিষ্কার করার কোমল সলিউশন দিয়ে সানগ্লাস পরিষ্কার করতে হবে। সানগ্লাস ব্যবহার না করলে বক্সে রাখুন। এ ছাড়া খুব ঠাণ্ডা বা বেশি তাপে সানগ্লাস রাখা উচিত নয়। , ,লেখক : বক্ষব্যাধি ও মেডিসিন বিশেষজ্ঞ, ইবনেসিনা ডায়াগনস্টিক অ্যান্ড কনসাল্টেশান সেন্টার, লালবাগ, ঢাকা,"
দাঁত ব্রাশ করার সঠিক নিয়ম,"দাঁত ভালো রাখতে নিয়মিত ব্রাশ করা প্রয়োজন। সকালে ঘুম থেকে উঠে ও রাতে খাবারের পর ঘুমাতে যাওয়ার আগে দাঁত ব্রাশ করতে হবে। দাঁত ভালোভাবে ব্রাশ না করলে দাঁতের ফাঁকে জীবাণু আটকে থাকে। ,তবে প্রতিদিন ব্রাশ করলেও অনেকেই দাঁতের সমস্যা ভোগেন। এর মূল কারণ হচ্ছে– সঠিকভাবে ব্রাশ করতে না পারা এবং না জানা। ,বিশেষজ্ঞরা বলেন, দাঁত ব্রাশ করারও কিছু নিয়ম রয়েছে।  আসুন জেনে নিই দাঁত ব্রাশ করার সঠিক নিয়ম। ,দাঁত ব্রাশের সঠিক পদ্ধতি-,১. ভালো ব্র্যান্ডের নরম ব্রিসলের ব্রাশ ব্যবহার করুন। ব্রাশ ভিজিয়ে তাতে টুথপেস্ট লাগান। ফ্লোরাইড টুথপেস্ট সবচেয়ে ভালো। এটি ক্যাভিটি থেকে রক্ষা করে এবং দাঁতের ক্ষয়রোধ করে। তবে বেশিমাত্রায় টুথপেস্ট ব্যবহার না করাই ভালো। অল্প টুথপেস্ট ব্যবহার করলেই উপকার পাওয়া যায়। ব্রাশ করতে হবে ওপর-নিচে।,২. ৪৫ ডিগ্রি অ্যাঙ্গেলে ব্রাশ করুন। ওপরের পাটি ও নিচের পাটির দাঁতগুলো একসঙ্গে করুন এবং ব্রাশটা ৪৫ ডিগ্রি অ্যাঙ্গেলে রেখে ওপরের পাটির দাঁত ওপর থেকে নিচে এবং নিচের পাটির দাঁত নিচ থেকে ওপরে করে দাঁত মাজলে বেশি উপকার পাবেন।,৩. ছোট ছোট বৃত্তাকার আকারে ব্রাশ করতে হবে। দাঁতের ভেতরের দিকে দাঁত ও মাড়ির সংযোগস্থলে বৃত্তাকার আকারে আলত করে ব্রাশ করতে হবে। এভাবে ২-৩ মিনিট ব্রাশ করুন।,৪. দাঁতের পেছনের দিক বা আপার মোলারে, মুখের একপাশে ব্রাশ করুন। একটা দিক হয়ে গেলে মুখের অন্যদিকেও একইভাবে ব্রাশ করুন। দাঁতের সামনের দিকের পাশাপাশি পেছনের দিকটাও সমানভাবে পরিষ্কার করতে হবে।,৫. লোওয়ার মোলারে ব্রাশ করুন। মুখের একপাশে লোওয়ার মোলারে ২-৩ মিনিটের জন্য ব্রাশ করুন। তার পর মুখের অন্যদিকে শিফট করুন এবং এটির পুনরাবৃত্তি করুন।,৬. দাঁতের ভেতরে ব্রাশ করতে হবে। অনেকেই ব্রাশ করার সময় দাঁতের সামনের দিকটা শুধু পরিষ্কার করলেও ভেতরের দিকটা করেন না। ফলে সেসব জায়গায় ব্যাকটেরিয়া জমতে শুরু করে।,৭. জিহ্বা ও গালের ভেতরে ব্রাশ করুন। জিহ্বা ও গালের ভেতরেও পরিষ্কার করতে হবে। কারণ এগুলোতে ময়লা জমে মুখকে দুর্গন্ধযুক্ত করে তোলে।,৮. ব্রাশ শেষ হলে মুখ ও টুথব্রাশ ধুয়ে নিন। এর পর মুখে পানি নিন ও ভালো করে কুলকুচি করে ফেলে দিন।
৯.  দাঁত মাজার পর ভালো করে ব্রাশ ধুয়ে নিন। যেন ব্রাশে কোনো ধরনের ব্যাকটেরিয়া জমে থাকতে না পারে। আর ৩-৬ মাস পর পর ব্রাশ পরিবর্তন করুন।,বছরে অন্তত একবার একজন দাঁতের ডাক্তারের কাছে যান ও পরামর্শ নিন। , ,লেখক:
উদায়ন ডেন্টাল কলেজ
রাজশাহী।
 ,"
