Blog Titles,Blog Content
সকালের যে ৪ ব্যায়াম শরীরকে সুস্থ রাখবে,"শরীর সুস্থ থাকলে মনও সুস্থ থাকে– এমনটিই বলেন মনোবিদরা। সুস্থ শরীর গঠনের মূল চাবিকাঠি হচ্ছে যোগব্যায়াম। সকালে প্রথম সূর্যের আলোতে যোগব্যায়াম করা শরীরের জন্য খুবই উপকারী। ,আসুন জেনে নিই চারটি যোগব্যায়াম সম্পর্কে–,সূর্যালোকে ব্যায়াম ,প্রতিদিন সকালে ঘুম ভাঙে সূর্যালোক দেখে। ভোরের প্রথম সূর্যের আলোতে যোগব্যায়াম করুন। সূর্যের আলো গায়ে লাগান।  ,বৃক্ষ আসন ,সোজা দাঁড়িয়ে ডান পা মাটির সঙ্গে ৯০ ডিগ্রি কোণে ভাঁজ করুন। এবার হাত দিয়ে সেই পা ধরে শরীরে ভারসাম্য ঠিক করে ভাঁজ করা পাকে বাঁ পায়ের উরুর সঙ্গে ঠেকান।,এবার হাতের কব্জি দুটি ভাঁজ করে মাথার ওপরে সোজা করে তুলুন। পিঠ পুরো সোজা আর মুখ একদম সামনের দিকে। এ অবস্থায় স্বাভাবিক নিঃশ্বাস নিন। একই জিনিস বাঁ পায়ের সঙ্গে করুন ।,তদাসন,দুটি পা পাশাপাশি রেখে সোজা হয়ে দাঁড়ান। পিঠ একদম সোজা রাখুন ও দুটো তালু একসঙ্গে করে চেপে ধরুন।,এবার শ্বাস নিন আর জোড়া হাত দুই পাশে তুলুন। হাত দুটি যাতে পৃথক না হয়। মাথা পেছনে আর দুই কাঁধের দিকে হেলান। এভাবে পাঁচ থেকে ১০ সেকেন্ড করুন। চাপ কমাতে এই আসন কার্যকরী।,মার্জার আসন,সোজা দাঁড়ান। হাঁটু ভাঁজ করুন। মাটিতে শরীরের ওপরের অংশ উপুড় করুন। ফ্লোর ম্যাটের ওপর তালু আর হাঁটু বসান। ,নিশ্চিত করুন আপনার কাঁধের ভর যেন তালু আর হাঁটুর ওপর থাকে। যখন নিঃশ্বাস নেবেন পিঠ ওপরের দিকে তুলুন। ,যখন প্রশ্বাস নেবেন পিঠ আবার নিচের দিকে নামান আর ওপরে তাকান। এভাবে পাঁচবার করুন।, ,তথ্যসূত্র: এনডিটিভি
 ,"
বৃষ্টি দিনের প্রস্তুতি ,"বৃষ্টিদিনে প্রকৃতির এমন রূপ যতই ভালো লাগুক, বৃষ্টির বিড়ম্বনাও কিন্তু কম নয়। ঘর থেকে বের হতে না পারা, রাস্তাঘাটে কাদাপানি, চলতি পথে হঠাৎ বৃষ্টিতে কাদাজলে একাকার হওয়াসহ নানা যাতনা। তাই বলে বৃষ্টি উপভোগ করবেন না তা কি হয়! বৃষ্টি দিনে বৃষ্টি হোক বা না হোক ঘর থেকে বের হওয়ার আগে কিছু প্রস্তুতি নিয়ে বের হোন।,তাহলে হঠাৎ বৃষ্টি বিড়ম্বনা নয়, হয়ে উঠবে উপভোগ্য। সেইসঙ্গে এ করোনাকালেও ঘরের বাইরে যেতে কিছু প্রস্তুতি নেয়া জরুরি।  ,"
বাড়ির ছাদে শখের বাগান,"জীবন ও জীবিকার টানে গ্রাম ছেড়ে শহরে থাকি আমরা। এই উন্নত জীবনযাপনের মাঝেও আমাদের মন কেঁদে ওঠে গ্রামের এক টুকরো সবুজের জন্য। কিন্তু শহরে যে সারি সারি উঁচু দালানবাড়ি, সবুজের দেখা মেলে না সহজে। ছোট্ট ফ্ল্যাটের ব্যালকনিতে কিংবা বাড়ির ছাদে করতে পারেন বাগান। গ্রামের মতো ঘন সবুজ বাগান হয়তো হবে না, তবে টুকিটাকি অনেক গাছই লাগাতে পারবেন। তাতে করে প্রাণের ক্ষুধা যেমন মিটবে, মিটবে পেটের ক্ষুধাও।,বাড়ির ছাদে কিন্তু সবজি আর ফলের চাষ করা যায় সহজেই। ব্যালকনিতে যেমন জায়গার অভাব, পর্যাপ্ত আলো-বাতাসের চলাচল না থাকা ইত্যাদি সমস্যা থাকে, ছাদে তা নয়। উপযুক্ত মাটি আর যত্ন পেলেই গাছ বেড়ে উঠবে তড়তড়িয়ে। এখন ভেজালের ভিড়ে খাঁটি জিনিস খুঁজে পাওয়াই মুশকিল। সেক্ষেত্রে নিজের হাতে লাগানো গাছের ফল বা সবজি হলে সেই চিন্তা আর থাকবে না। প্রতিদিন ভেজালমুক্ত খাবারই পাতে তুলতে পারবেন।,সাধারণ মাটিতে আর বাড়ির ছাদে গাছ লাগানো কিন্তু একই কথা নয়। ছাদে গাছ লাগানোর ক্ষেত্রে নিতে হয় বাড়তি কিছু যত্ন। আপনি কী গাছ লাগাতে চাইছেন তার ওপর নির্ভর করছে কতটুকু জায়গায় কিভাবে লাগাবেন। বড় গাছ হলে গাছ লাগানোর পাত্রটিও বড় হতে হবে। 
টবে গাছ লাগানোর সুবিধা হল খুব সহজে এগুলো স্থানান্তারিত করা যায়। সাধারণত যে আকারের টব বাসাবাড়িতে থাকে, তার থেকে বড় মাপের টবে গাছ লাগান। তাহলে ফলন ভালো হবে। এক্ষেত্রে সিমেন্টের তৈরি টব ব্যবহার করতে পারেন। ব্যবহার করতে হবে পর্যাপ্ত জৈব সার। ১৬-১৮ ইঞ্চি মাপের একটি টবের জন্য জৈব সারের পাশাপাশি ১০০ গ্রাম টিএসপি এবং ৫০ গ্রাম এমওপি সার ভালোভাবে মিশিয়ে ১০-১২ দিন রেখে দিতে হবে। এর আগে কিন্তু টব ভরাট করা যাবে না।,ছাদে গাছ লাগানোর জনপ্রিয় একটি পদ্ধতি হল হাফড্রাম। এক্ষেত্রে হাফড্রামের নিচে ছিদ্র করে সেখানে এক ইঞ্চি পরিমাণ উচ্চতায় ইটের টুকরো বসাতে হয়। তার উপরে এক ইঞ্চি পরিমাণ জৈব সার বা পচা গোবর দিতে হবে। ফলে গাছের গোড়ায় অতিরিক্ত পানি জমে থাকবে না কখনই। জৈব সারের পাশাপাশি প্রতিটি ড্রামে ২০০ গ্রাম টিএসপি, ১০০ গ্রাম এমওপি ব্যবহার করতে পারেন। শাক-সবজি বা ফুলের ক্ষেত্রে ছোট বা মাঝারি টব হলেও চলে তবে ফলের গাছ হলে পাত্র বড় হলেই সুবিধা বেশি।,ছাদের চারদিকে ২ ফুট প্রস্থের দুই পাশে ১.৫ ফুট উঁচু দেয়াল ৩ ইঞ্চি গাঁথুনির নেট ফিনিশিং ঢালাই দিয়ে তৈরি করে তার মাঝের জায়গায় প্রথমে এক ইঞ্চি ইটের সুড়কি বা খোয়া, পরের এক ইঞ্চি গোবর সার দেয়ার পর বাকি অংশ দুই ভাগ মাটি ও এক ভাগ গোবরের মিশ্রণ দিয়ে ভরাট করে স্থায়ী বেড তৈরি করা হয়। এখানে মোটামুটি বড় আকারের ফলের গাছ থেকে শুরু করে সবরকম গাছই লাগানো যায়।,খুব বেশি বড় আকারের গাছ ছাদে লাগাবেন না। গাছ থেকে বেশি ফল পেতে হাইব্রিড জাতের ফলদ গাছ লাগাতে পারেন। আম্রপালি ও মলি­কা জাতের আম, পেয়ারা, আপেল কুল, আতা, আমড়া, লেবু, ডালিম, পেঁপে, জলপাই, করমচা, শরিফা ইত্যাদি গাছ লাগাতে পারেন। ভালো মানের গাছ না হলে কিন্তু ফলও ভালো হবে না। তাই গাছ কেনার আগে দেখেশুনে তবেই কিনতে হবে। বিভিন্ন ফলের গুটি কলম, চোখ কলম ও জোড়া কলম পাওয়া যায় নার্সারিতে। ছাদে লাগানোর জন্য এরকম কলমের চারা সংগ্রহ করতে পারেন। সবজি ও ফুলের ক্ষেত্রে যা কিছু পছন্দ, তাই চাষ করতে পারেন। ,ছাদে গাছ লাগানোর পরে নিয়মিত যত্নও নেয়া চাই। কারণ গাছে সঠিকভাবে পুষ্টি না পৌঁছালে ফলন ভালো হবে না। এমনকি গাছ মরেও যেতে পারে। জানতে হবে সার দেয়ার সঠিক সময় ও পরিমাণ। পানি নিষ্কাশনের পথও রাখতে হবে। নয়তো গোড়ায় পানি জমে গাছ মরে যেতে পারে। নিয়মিত গাছ পরিষ্কারও করতে হবে। আপনি যতটা যত্ন নেবেন, গাছও ততটাই সুন্দর হয়ে উঠবে। চোখের ও মনের প্রশান্তির জন্য এতটুকু আপনি করতেই পারেন।,"
করোনাভাইরাস: বিশ্বে যেসব মানুষ বেশি ঝুঁকিতে,"বিশ্বের প্রায় ১৭০ কোটি মানুষের অন্তত একটি দীর্ঘস্থায়ী স্বাস্থ্য সমস্যা রয়েছে। তারা করোনায় আক্রান্ত হলে গুরুতর অসুস্থ হওয়ার ঝুঁকি বাড়তে পারে।  ,ব্রিটিশ এক মেডিকেল জার্নালে প্রকাশিত নিবন্ধে এমনি তথ্য জানানো হয়েছে। ,ল্যানসেট গ্লোবাল হেলথে সোমবার প্রকাশিত ওই গবেষণায় বলা হয়েছে– ইউরোপের মতো বেশি বয়স্ক মানুষের অঞ্চলে এবং আফ্রিকার মতো এইচআইভি ও এইডসের উচ্চ প্রবণতার অঞ্চলে করোনা মহামারীর ঝুঁকি বেশি।,জনস হপকিন্স বিশ্ববিদ্যালয়ের হিসাব অনুযায়ী, বিশ্বে ৮০ লাখের বেশি মানুষ করোনায় আক্রান্ত হয়েছে। আর মারা গেছে ৪ লাখ ৩৬ হাজারের বেশি মানুষ। ,বিভিন্ন দেশের উপাত্ত বিশ্লেষণ করে দেখা গেছে, বেশিরভাগ বয়স্ক মানুষ মারা গেছেন। ,১৮৮ দেশের উপাত্ত বিশ্লেষণ করে গবেষকরা এ ধারণা পেয়েছেন। তারা জানিয়েছেন, বিশ্বে সত্তরোর্ধ্ব জনসংখ্যার ৬৬ শতাংশ ডায়াবেটিস, হৃদরোগ বা ফুসফুসের রোগের মতো দীর্ঘমেয়াদি অনেক রোগে ভুগছেন। তারা এই ভাইরাসের সংস্পর্শে এলে অনেক বেশি ঝুঁকিতে থাকবেন।,এ ছাড়া কাজ করতে সক্ষম এমন বয়সীর মধ্যে দীর্ঘমেয়াদি রোগ আছে ২৩ শতাংশের। আর ২০ বছরের কম বয়সীর ক্ষেত্রে তা ৫ শতাংশ।,ওই নিবন্ধের অন্যতম লেখক লন্ডন স্কুল অব হাইজিন অ্যান্ড ট্রপিকাল মেডিসিনের অ্যান্ড্রু ক্লার্কের মতে, দীর্ঘমেয়াদি স্বাস্থ্য সমস্যা থাকা মানুষের সামাজিক দূরত্ব বজায় রাখতে হবে। এ ছাড়া ভবিষ্যতে টিকা দেয়ার জন্য তাদের অগ্রাধিকার দেয়ার বিষয়টি বিবেচেনায় আগে নিতে হবে। ,"
বর্ষার এ সময় সু্স্থ থাকতে করণীয়,"শুরু হয়েছে বর্ষাকাল। গ্রীষ্মের প্রখর দাবদাহের পর আসে বর্ষা। গুমোট গরমের পর এই স্বাদবদল অবশ্যই আরামদায়ক। ,ঠাণ্ডা আবহাওয়ায় ফোঁটা ফোঁটা বৃষ্টি মন জুড়িয়ে দেয়। তবে এ সময় আবহাওয়ার পরিবর্তনের কারণে শরীরে অনেক ধরনের অসুখ দেখা দিতে পারে। ,চিকিৎসকদের মতে,  এ ঋতুতে ব্যাকটেরিয়া খুব সক্রিয় হয়ে ওঠে। খাদ্য ও পানির দূষণের ফলে খুব অল্পসময়ের মধ্যে বিভিন্ন রোগে সংক্রমিত হওয়ার আশঙ্কা বেড়ে যায়। ,কলেরা, টাইফয়েড, ম্যালেরিয়া এবং ডেঙ্গুর মতো ভয়াবহ পানিবাহিত রোগের প্রকোপ বাড়ে। তাই এই সময়ে ভিটামিন সি সমৃদ্ধ খাবার খাওয়ার পাশাপাশি শরীরের নিতে হবে বাড়তি যত্ন। ,আসুন জেনে নিই এ সময় সুস্থ থাকতে যা করবেন-,১. বর্ষায় জীবাণু শরীরে দ্রুত ছড়িয়ে পড়ার আশঙ্কা থাকে। তাই মেনে চলুন ব্যক্তিগত স্বাস্থ্যবিধি। খাবার আগে ভালোভাবে সাবান দিয়ে হাত ধোয়া, বাইরে থেকে ঘরে ফেরার পর হাত, মুখ, পা পরিষ্কার রাখা, বিশুদ্ধ পানীয় পান করা এবং বাড়ির তৈরি খাবার খাওয়া।,২.  বাড়ির চারপাশ পরিষ্কার রাখুন। বাড়ির চারপাশ জীবাণুমুক্ত করার জন্য ইনসেক্ট কিলার স্প্রে ছড়ান। ,৩. পর্যাপ্ত পানি পান করুন। পানি শরীরে থাকা ক্ষতিকারক উপাদান বের করে দিতে সাহায্য করে এবং রোগ প্রতিরোধ ক্ষমতাকে বাড়িয়ে তোলে। ,৪.  এ সময় হারবাল টি পান করুন। আদা, গোলমরিচ, মধু, পুদিনা, তুলসী যুক্ত চা খেতে পারেন। এসব প্রাকৃতিক উপাদানে অ্যান্টিব্যাকটেরিয়াল গুণ রয়েছে, যা শরীরকে সুস্থ রাখতে এবং রোগ প্রতিরোধ ক্ষমতা বাড়াবে। ,৫. বর্ষার সময় সর্দি, জ্বর এড়াতে প্রচুর পরিমাণে ভিটামিন সি সমৃদ্ধ খাবার খান। কারণ ভিটামিন সি রোগ প্রতিরোধ ক্ষমতা বৃদ্ধি করে জ্বর, সর্দি-কাশি ও বিভিন্ন রোগের বিরুদ্ধে লড়াই করে। ,৬. কাটা ফল ও ফুটপাতে বিক্রি হওয়া খাবার খাবেন না। ,এসব খোলা খাবারে ব্যাকটেরিয়া থাকতে পারে, যা ডায়রিয়া, কলেরা ও টাইফয়েডের মতো রোগ সৃষ্টি করে। ,৭. সুস্থ থাকতে প্রতিদিন ব্যায়াম করুন। বৃষ্টির কারণে যদি আপনি বাইরে বের হতে না পারেন, তবে বাড়িতেই স্কোয়াট, পুশ-আপস্ ও ভিন্ন ধরনের ফ্রি-হ্যান্ড এক্সারসাইজ এবং যোগব্যায়াম করুন। ,তথ্যসূত্র: বোল্ডস্কাই,"
প্রতিদিন মধু খাওয়ার উপকারিতা,"প্রতিদিন পরিমিত পরিমাণে মধু খেলে সুস্থ ও সুরক্ষিত থাকা সম্ভব। আর মধু প্রাকৃতিক উপাদান হওয়ায় তা স্বাস্থ্যের জন্য ভালো। ,আসুন জেনে নিই প্রতিদিন মধু খাওয়ার উপকারিতা-,১. মধু প্রাকৃতিকভাবেই শরীরে রোগ প্রতিরোধ ক্ষমতা বৃদ্ধি করে। আয়ুর্বেদ শাস্ত্রমতে, আমাদের পঞ্চ ইন্দ্রিয়ের মাঝে সামঞ্জস্যতা বজায় রাখার জন্য মধু কাজ করে। প্রতিদিন পরিমিত পরিমাণে মধু খেলে চোখের স্বাস্থ্য, পেটের সমস্যা, ডায়রিয়া ও শ্বাসকষ্টজনিত সমস্যাগুলো কমে যায়। ,২. মধুতে রয়েছে উচ্চমাত্রার অ্যান্টিঅক্সিডেন্ট, যা ক্যান্সার, উচ্চরক্তচাপ ও ত্বকজনিত সমস্যা দূর করে। এতে থাকা ফেনল নামক অ্যান্টিঅক্সিডেন্টের পাশাপাশি আরও রয়েছে অর্গানিক অ্যাসিড ও ফ্ল্যাভনয়েড, যা স্বাস্থ্য ভালো রাখে। ,
৩. মধু শরীরের ক্যালসিয়াম শোষণের ক্ষমতাকে বৃদ্ধি করে। এ ছাড়া যে কোনো ধরনের সেসুলার ড্যামেজকে কমিয়ে আনে। ,৪. প্রতিদিন নিয়ন্ত্রিত মাত্রায় মধু খেলে ডায়াবেটিস ও হৃদরোগ নিয়ন্ত্রণে থাকে। পরিমিত পরিমাণ মধু রক্তে ক্ষতিকর কোলেস্টেরলের মাত্রা কমায়। এ ছাড়া উপকারী কোলেস্টেরলের মাত্রা বাড়ায়, যা হৃদযন্ত্রের জন্য উপকারী।,৫.  মধুতে রয়েছে প্রাকৃতিক অ্যান্টিব্যাকটেরিয়াল উপাদান। মধু থেকে নিঃসৃত হওয়া হাইড্রোজেন পারঅক্সাইড অ্যান্টি-মাইক্রবিয়াল হিসেবে কাজ করে ক্ষতিকর ব্যাকটেরিয়ার জন্মে বাধা দেয়। মধু খেলে দাঁতের ব্যথাভাব ও প্রদাহ কমে ও পাকস্থলীও ভালো রাখে। ,"
খাবারের স্বাদ বাড়বে ধনিয়া পাতার চাটনি,"প্রতিদিনের খাবারের সঙ্গে আমরা আচার কিংবা চাটনি খেয়ে থাকি, যা খাবারের স্বাদ বাড়ানোর পাশাপাশি মুখের রুচিও বাড়ায়। ,ঘরে আচার না থাকলে খেতে পারেন ধনিয়া পাতার চাটনি। বাজার থেকে ধনিয়া পাতা কিনে এনে খুব সহজে তৈরি করতে পারবেন এই চাটনি। ,আসুন জেনে নিই ধনিয়া পাতার চাটনি রেসিপি–,উপকারণ,দেড় কাপ ধনিয়া পাতা, আধা কাপ পুদিনা পাতা, দেড়টা বড় কাঁচামরিচ, একটি বড় রসুনের কোয়া, আধা ইঞ্চি পরিমাণ আদা, আধাকাপ টকদই, একটি লেবুর রস, স্বাদমতো লবণ ও আধা চা চামচ চিনি।,প্রণালি,সব উপাদান ভালোভাবে ধুয়ে ব্লেন্ডারে একসঙ্গে ব্লেন্ড করে নিন। ব্লেন্ড করা হয়ে গেলে লবণ ও ঝাল চেখে বাটিতে ঢেলে পরিবেশন করুন।
 ,"
ঘরেই তৈরি করুন টকদইয়ের মাঠা,"গরমে এ সময় সুস্থ থাকতে ও পানির চাহিদা পূরণে খেতে পারেন টকদইয়ের মাঠা। টকদইয়ের বিভিন্ন ধরনের পানীয়ের মধ্যে মাঠা অন্যতম। ,টকদই ও বিভিন্ন পাতার সংমিশ্রণ থাকায় গরমের সময় এই পানীয়ের চাহিদা বেড়ে যায়। ঘরেই মাত্র ৫ মিনিটে তৈরি করতে পারেন টকদইয়ের মাঠা।,উপকরণ,এক কাপ টকদই, দুই কাপ ঠাণ্ডা পানি, এক চা চামচ জিরা গুঁড়া, ৭-৯টি বড় পুদিনা পাতা, আধাকাপ ধনিয়া পাতা, এক ইঞ্চি পরিমাণ ফ্রেশ আদা কুঁচি। দুটি কাঁচামরিচ ফালি, লবণ ও চিনি স্বাদমতো।,মাঠা যেভাবে তৈরি করবেন,সব উপাদান একসঙ্গে ভালোভাবে ব্লেন্ডারে ব্লেন্ড করে ছেঁকে বরফ কুঁচি সঙ্গে পরিবেশন করুন।  ,"
স্বাদ ও ঘ্রাণশক্তি হারালে কি করোনা পরীক্ষা করাবেন?,"প্রতিদিনই ভয়াবহ হচ্ছে করোনাভাইরাস পরিস্থিতি। লাফিয়ে লাফিয়ে বাড়ছে করোনা আক্রান্ত ও মৃতের সংখ্যা। ,জ্বর, গলাব্যথা, সর্দি-কাশি ছাড়াও সম্প্রতি নতুন অনেক উপসর্গ নিয়ে অনেকে করোনায় আক্রান্ত হচ্ছেন। আবার অনেকের থাকছেই না উপসর্গ। ,বিশেষজ্ঞ চিকিৎসকরা বলছেন, হঠাৎ করে কোনো স্বাদ বা গন্ধ না পাওয়া ও খিদে কমে যাওয়াও করোনার উপসর্গ। কারও এ ধরনের সমস্যা থাকলে অবশ্যই করোনা পরীক্ষা করাতে হবে।  ,হার্ভার্ড মেডিকেল স্কুলের গবেষকরা আগেই জানিয়েছেন, এই ভাইরাসে আক্রান্ত হলে সাধারণত নাক, মুখ ও গলার কোষগুলোকে আক্রমণ করে। ফলে আক্রান্ত ব্যক্তি গন্ধ ও স্বাদগ্রহণের ক্ষমতা হরিয়ে ফেলে। ,বিশ্বের বিভিন্ন দেশের একাধিক চিকিৎসকরাই হার্ভার্ড মেডিকেল স্কুলের গবেষকেদের তত্ত্বের সঙ্গে একমত পোষণ করেছেন। ,তারা জানিয়েছেন, এই ভাইরাসে আক্রান্ত ব্যক্তি হঠাৎ করেই স্বাদ ও গন্ধ পাওয়ার ক্ষমতা হারাতে থাকে।,তাই স্বাদ ও গন্ধ পাওয়ার ক্ষমতা হারালে এটি নতুন উপসর্গ। এ ক্ষেত্রে আক্রান্ত ব্যক্তির করোনা পরীক্ষা করাতে হবে। , ,তথ্যসূত্র: জিনিউজ,"
"মাথা থেকে গোলাকৃতির হয়ে পড়ে যাচ্ছে চুল, এ কেমন রোগ?","চুল পড়ার সমস্যায় ভোগেন না এমন মানুষ খুব কমই আছে। তবে হঠাৎ মাথার কোনো এক জায়গা থেকে গোলাকৃতির হয়ে চুল পড়ে যাচ্ছে। ,এমনকি কখনও হয়েছে, যদি হয় থাকে; তবে জেনে রাখুন এটি একটি রোগ। ,এই রোগের জন্য দায়ী শরীরের এক রকম অটো ইমিউন ডিজিজ, যাকে ‘অ্যালোপেসিয়া এরিয়াটা’ বলেন চিকিৎসকরা।,বিশেষজ্ঞদের দাবি, যে কোনো বয়সেই এ সমস্যা হতে পারে। অ্যালোপেসিয়া এরিয়াটায় আক্রান্ত হলে শরীরের একটি নির্দিষ্ট অংশের হেয়ার ফলিকল আক্রান্ত হয়। আর ওই অংশের চুল রাতারাতি ঝরে পড়ে।,এখানেই শেষ নয়, ওই অংশে নতুন চুল গজানোর প্রক্রিয়াও বাধাপ্রাপ্ত হয়।,বিশেষজ্ঞরা জানান, শ্বেতকণিকার আক্রমণে ওই বিশেষ অংশের হেয়ার ফলিকলের কার্যক্ষমতা সম্পূর্ণভাবে নষ্ট হয়ে যায়।,অ্যালোপেসিয়া এরিয়াটায় আক্রান্ত ব্যক্তির মাথা, দাড়ি, ভ্রূ ইত্যাদি অংশের চুল আচমকাই প্রায় গোলাকৃতিতে হয়ে ঝরে যেতে পারে। ,বিশেষজ্ঞরা জানান, যেসব ব্যক্তি আগে থেকেই থাইরয়েড বা ডায়াবেটিসের মতো অটো ইমিউন ডিজিজে আক্রান্ত, তাদের এই সমস্যা দেখা দেয়ার আশঙ্কা বেশি। ,বিশেষজ্ঞরা আরও জানান, এটি সংক্রামক রোগ নয়। মাত্র ১০ থেকে ২০ শতাংশ ক্ষেত্রে এ রোগ বংশগত হতে পারে।,তবে প্রাথমিক পর্যায়ে চিকিৎসা শুরু করলে এই রোগ থেকে সেরে ওঠা সম্ভব। ওষুধ, ইনজেকশন বা আল্ট্রাভায়োলেট রশ্মিকে কাজে লাগিয়ে এ রোগের চিকিৎসা করা হয়।, ,তথ্যসূত্র: জিনিউজ,"
"করোনার কারণে বন্ধ স্কুল, যা হারাচ্ছে শিশুরা","দেশে করোনাভাইরাসের সংক্রমণ রোধে তিন মাসেরও বেশি সময় ধরে বন্ধ রয়েছে সব ধরনের শিক্ষাপ্রতিষ্ঠান।  ,সম্প্রতি প্রধানমন্ত্রী শেখ হাসিনা জানিয়েছেন, সংক্রমণ পরিস্থিতি উন্নতি না হলে সেপ্টেম্বর পর্যন্ত শিক্ষাপ্রতিষ্ঠান বন্ধ রাখা হবে।,তবে এখন প্রশ্ন হলো– দীর্ঘ সময় এই অস্বাভাবিক বিরতিতে শিক্ষার্থীদের পড়াশোনার কী ক্ষতি হচ্ছে? তাদের মানসিক অবস্থা কেমন হচ্ছে? ,বিশ্লেষকরা বলছেন, স্কুল বন্ধ থাকার কারণে সবচেয়ে বেশি নেতিবাচক প্রভাব পড়ছে প্রাথমিক পর্যায়ের শিশু শিক্ষার্থীদের ওপর।,তারা বলছেন, এ সময় পড়াশোনার পাশাপাশি শিক্ষার্থীরা সামাজিকতাও শিখে। এ ক্ষেত্রে স্কুলের ভূমিকা গুরুত্বপূর্ণ।,স্কুল বন্ধ থাকায় বাসায় বন্দি শহরের শিক্ষার্থীরা। যশোরের শার্শা উপজেলায় একটি প্রাথমিক বিদ্যালয়ে শিক্ষক ফেরদৌসি রহমান বলেন, দীর্ঘ সময় স্কুল বন্ধ থাকায় শিশুদের মানসিক বিকাশের ওপর তার নেতিবাচক প্রভাব পড়তে পারে।,স্কুলের আঙিনা সামাজিকতা শেখার অন্যতম জায়গা উল্লেখ করে তিনি বলেন, স্কুলে খেলাধুলা ও সাংস্কৃতিক নানা আয়োজন থাকে। স্কুল বন্ধ থাকায় শিশুরা সেসব থেকে বঞ্চিত হচ্ছে। ,বাংলাদেশের শিক্ষাব্যবস্থা নিয়ে গবেষণা করে গণস্বাক্ষরতা অভিযান। প্রতিষ্ঠানটির নির্বাহী পরিচালক রাশেদা কে চৌধুরী বলেন, শিক্ষাপ্রতিষ্ঠানে পুঁথিগত বিদ্যার বাইরে শিক্ষার্থীদের বড় প্রত্যাশার জায়গা থাকে খেলাধুলা ও বন্ধুমহল।,তিনি বলেন, শিক্ষার্থীরা প্রাথমিক বিদ্যালয়ে পড়াশোনার পাশাপাশি সামাজিকতাও শেখে। স্কুলে বিভিন্ন শিক্ষার্থী ও শিক্ষকের সঙ্গে মেলামেশা, নানা ধরনের খেলাধুলা ও সাংস্কৃতিক কর্মকাণ্ড তাদের সমাজের সঙ্গে পরিচিত হতে সাহায্য করে।, ,তথ্যসূত্র: বিবিসি বাংলা
 ,"
তথ্য ও যোগাযোগ প্রযুক্তি বিভাগে চাকরি,"তথ্য ও যোগাযোগ প্রযুক্তি বিভাগের দুই পদে ৮ জনকে নিয়োগ দেয়া হবে। নির্ধারিত জেলার প্রার্থীরা পদগুলোতে আবেদন করতে পারবেন।,পদের নাম: কম্পিউটার অপারেটর
পদসংখ্যা: ৬টি
যোগ্যতা: বিজ্ঞান বিভাগে স্নাতক (সম্মান) বা সমমানের পরীক্ষায় উত্তীর্ণ। কম্পিউটার মুদ্রাক্ষরে প্রতি মিনিটে বাংলায় সর্বনিম্ন ২৫ শব্দ ও ইংরেজিতে ৩০ শব্দের গতি থাকতে হবে।
বেতনস্কেল: ১১,০০০-২৬,৫৯০ টাকা,
পদের নাম: অফিস সহায়ক
পদসংখ্যা: ২টি
যোগ্যতা: মাধ্যমিক স্কুল সার্টিফিকেট (এসএসসি) বা সমমানের পরীক্ষায় উত্তীর্ণ।
বেতনস্কেল: ৮,২৫০-২০,০১০ টাকা,আবেদনের নিয়ম: অনলাইনে erecruitment.bcc.gov.bd ওয়েবসাইটের মাধ্যমে আবেদন করতে হবে। ,আবেদন করা যাবে ৪ জুলাই পর্যন্ত।,"
বাংলাদেশ পুলিশ কল্যাণ ট্রাস্টে নিয়োগ,"বাংলাদেশ পুলিশ কল্যাণ ট্রাস্টের প্রতিষ্ঠান পুলিশ প্লাজা কনকর্ডের জন্য বিভিন্ন পদে কর্মকর্তা নিয়োগ দেয়া হবে।,পদের নাম: ম্যানেজার
যোগ্যতা: যে কোনো বিষয়ে স্নাতক/স্নাতকোত্তর ডিগ্রি। বৃহৎ শপিংমল কাম বাণিজ্যিক কমপ্লেক্স এককভাবে পরিচালনা ও ব্যবস্থাপনার কাজে দুই বছরের অভিজ্ঞতাসহ কমপক্ষে ১০ বছরের অভিজ্ঞতা থাকতে হবে।,পদের নাম: এ্যাসিস্টেন্ট ম্যানেজার (এডমিন এন্ড একাউন্টস)
যোগ্যতা: যে কোনো বিষয়ে স্নাতক/স্নাতকোত্তর ডিগ্রি। বৃহৎ শপিংমল কাম বাণিজ্যিক কমপ্লেক্স এককভাবে পরিচালনা ও ব্যবস্থাপনার কাজে ১ বছরের অভিজ্ঞতাসহ কমপক্ষে ৫ বছরের অভিজ্ঞতা থাকতে হবে।,পদের নাম: সাব-এ্যাসিস্টেন্ট ইঞ্জিনিয়ার সিভিল
যোগ্যতা: ডিপ্লোমা ইন সিভিল ইঞ্জিনিয়ারিং ডিগ্রি। বহুতল ভবন/শিল্প কারখানার রক্ষণাবেক্ষণের ৩ বছরের অভিজ্ঞতা থাকতে হবে।,আবেদনের নিয়ম: আগ্রহীদের বিডিজবসের মাধ্যমে আবেদন করতে হবে। ,আবেদন করা যাবে ২০ জুন পর্যন্ত।,"
